Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Bill payer,2021-10-24 13:33:55,00:00:04,Autoplayed: user action: None; ,Season 3 Teaser 1: You,TEASER_TRAILER,Sky UK skytitanuk MVPD STB,00:00:04,00:00:04,GB (United Kingdom)
Bill payer,2021-10-24 13:33:26,00:00:04,Autoplayed: user action: None; ,Big Mouth (Trailer),TRAILER,Sky UK skytitanuk MVPD STB,00:00:04,00:00:04,GB (United Kingdom)
Bill payer,2021-10-23 16:57:12,00:03:10,,Rick and Morty: Season 4: Childrick of Mort (Episode 9),,Apple iPad 5th Gen (Wi-Fi) iPad,00:03:15,Not latest view,GB (United Kingdom)
Bill payer,2021-10-23 16:30:58,00:22:37,,Rick and Morty: Season 4: The Vat of Acid Episode,,Apple iPad 5th Gen (Wi-Fi) iPad,00:22:42,00:22:42,GB (United Kingdom)
Bill payer,2021-10-23 16:08:26,00:21:17,,Rick and Morty: Season 4: Promortyus (Episode 7),,Apple iPad 5th Gen (Wi-Fi) iPad,00:21:21,00:21:21,GB (United Kingdom)
Bill payer,2021-10-23 16:06:35,00:01:50,,Rick and Morty: Season 4: Never Ricking Morty (Episode 6),,Apple iPad 5th Gen (Wi-Fi) iPad,00:21:28,00:21:28,GB (United Kingdom)
Bill payer,2021-10-23 14:02:38,00:45:08,,Breaking Bad: Season 3: Abiquiu (Episode 11),,Sky UK skytitanuk MVPD STB,00:46:01,00:46:01,GB (United Kingdom)
Bill payer,2021-10-23 14:02:22,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer 2: Locke & Key,TRAILER,Sky UK skytitanuk MVPD STB,00:00:04,00:00:04,GB (United Kingdom)
Bill payer,2021-10-23 14:02:10,00:00:06,Autoplayed: user action: None; ,Part 1 Clip Genre Specific Moment: Inside Job,HOOK,Sky UK skytitanuk MVPD STB,00:00:06,00:00:06,GB (United Kingdom)
Bill payer,2021-10-23 14:02:00,00:00:06,Autoplayed: user action: None; ,You: Season 2 (Trailer),TRAILER,Sky UK skytitanuk MVPD STB,00:00:06,00:00:06,GB (United Kingdom)
Bill payer,2021-10-19 17:42:41,00:00:04,Autoplayed: user action: None; ,Sherlock: Series 1_hook_primary_16x9,HOOK,Sky UK skytitanuk MVPD STB,00:00:04,00:00:04,GB (United Kingdom)
Bill payer,2021-10-19 17:42:24,00:00:04,Autoplayed: user action: None; ,Modern Family: Season 1_hook_primary_16x9,HOOK,Sky UK skytitanuk MVPD STB,00:00:04,00:00:04,GB (United Kingdom)
Bill payer,2021-10-17 15:38:07,00:00:02,Autoplayed: user action: None; ,MINDHUNTER: Season 1: Episode 1,,Sky UK skymr MVPD STB,00:00:02,00:00:02,GB (United Kingdom)
Bill payer,2021-10-17 15:37:43,00:00:10,Autoplayed: user action: None; ,The Valhalla Murders: Season 1_hook_04_16x9,HOOK,Sky UK skymr MVPD STB,00:00:10,00:00:10,GB (United Kingdom)
Bill payer,2021-10-17 15:37:31,00:00:07,Autoplayed: user action: None; ,Teaser 1: Midnight Mass,TEASER_TRAILER,Sky UK skymr MVPD STB,00:00:07,00:00:07,GB (United Kingdom)
Bill payer,2021-10-17 15:37:13,00:00:09,Autoplayed: user action: None; ,Season 1 Trailer 2: My Name,TRAILER,Sky UK skymr MVPD STB,00:00:09,00:00:09,GB (United Kingdom)
Bill payer,2021-10-16 15:23:26,00:01:26,,Breaking Bad: Season 3: Abiquiu (Episode 11),,Sky UK skytitanuk MVPD STB,00:01:39,Not latest view,GB (United Kingdom)
Bill payer,2021-10-16 15:23:07,00:00:04,Autoplayed: user action: None; ,Norsemen: Season 1 (Trailer),TRAILER,Sky UK skytitanuk MVPD STB,00:00:04,00:00:04,GB (United Kingdom)
Bill payer,2021-10-16 14:50:48,00:19:38,,Rick and Morty: Season 4: Never Ricking Morty (Episode 6),,Sky UK skymr MVPD STB,00:19:38,Not latest view,GB (United Kingdom)
Bill payer,2021-10-16 14:48:45,00:02:00,,Rick and Morty: Season 4: Rattlestar Ricklactica (Episode 5),,Sky UK skymr MVPD STB,00:21:45,00:21:45,GB (United Kingdom)
Bill payer,2021-10-16 14:48:24,00:00:18,Autoplayed: user action: None; ,Rick and Morty: Season 1_hook_primary_16x9,HOOK,Sky UK skymr MVPD STB,00:00:18,00:00:18,GB (United Kingdom)
Bill payer,2021-10-16 14:47:55,00:00:09,Autoplayed: user action: None; ,Norsemen: Season 1 (Trailer),TRAILER,Sky UK skymr MVPD STB,00:00:09,Not latest view,GB (United Kingdom)
Bill payer,2021-10-16 13:00:35,00:21:29,Autoplayed: user action: User_Interaction; ,The Office (U.S.): Season 9: Vandalism (Episode 14),,UMC Smart TV MSD6486 Smart TV,00:21:29,00:21:29,GB (United Kingdom)
Bill payer,2021-10-15 22:55:19,00:00:35,Autoplayed: user action: None; ,Season 3 Trailer 1: You,TRAILER,Sky UK skymr MVPD STB,00:00:35,00:00:35,GB (United Kingdom)
Bill payer,2021-10-15 22:08:25,00:46:48,,The Chestnut Man: Season 1: Episode 6,,Sky UK skymr MVPD STB,00:49:26,00:49:26,GB (United Kingdom)
Bill payer,2021-10-15 22:02:32,00:01:59,Autoplayed: user action: None; ,The Chestnut Man: Season 1: Episode 6,,Sky UK skytitanuk MVPD STB,00:02:03,Not latest view,GB (United Kingdom)
Bill payer,2021-10-15 20:41:41,00:52:17,Autoplayed: user action: User_Interaction; ,The Chestnut Man: Season 1: Episode 5,,Sky UK skytitanuk MVPD STB,00:52:31,00:52:31,GB (United Kingdom)
Bill payer,2021-10-15 19:45:53,00:55:43,,The Chestnut Man: Season 1: Episode 4,,Sky UK skytitanuk MVPD STB,00:56:17,00:56:17,GB (United Kingdom)
Bill payer,2021-10-15 19:45:30,00:00:21,Autoplayed: user action: None; ,Season 1 Teaser: The Chestnut Man,TEASER_TRAILER,Sky UK skytitanuk MVPD STB,00:00:21,00:00:21,GB (United Kingdom)
Bill payer,2021-10-15 19:44:49,00:00:26,Autoplayed: user action: None; ,Teaser 1: Midnight Mass,TEASER_TRAILER,Sky UK skytitanuk MVPD STB,00:00:26,Not latest view,GB (United Kingdom)
Bill payer,2021-10-15 19:24:59,00:19:44,,Rick and Morty: Season 4: Rattlestar Ricklactica (Episode 5),,Sky UK skytitanuk MVPD STB,00:19:46,Not latest view,GB (United Kingdom)
Bill payer,2021-10-15 19:15:32,00:09:24,,Rick and Morty: Season 4: Claw and Hoarder: Special Ricktim’s Morty (Episode 4),,Sky UK skytitanuk MVPD STB,00:22:25,00:22:25,GB (United Kingdom)
Bill payer,2021-10-15 19:15:06,00:00:20,,Breaking Bad: Season 3: Abiquiu (Episode 11),,Sky UK skytitanuk MVPD STB,00:00:20,Not latest view,GB (United Kingdom)
Bill payer,2021-10-15 19:01:56,00:13:03,,Rick and Morty: Season 4: Claw and Hoarder: Special Ricktim’s Morty (Episode 4),,Sky UK skytitanuk MVPD STB,00:13:03,Not latest view,GB (United Kingdom)
Bill payer,2021-10-15 18:47:08,00:10:54,,Rick and Morty: Season 4: One Crew over the Crewcoo’s Morty (Episode 3),,Sky UK skytitanuk MVPD STB,00:23:05,00:23:05,GB (United Kingdom)
Bill payer,2021-10-14 21:13:44,00:00:44,Autoplayed: user action: None; ,Sex Education: Season 1 (Bumper 3: Jean),BUMPER,Sky UK skytitanuk MVPD STB,00:00:44,00:00:44,GB (United Kingdom)
Bill payer,2021-10-14 21:12:02,00:00:09,Autoplayed: user action: None; ,The Chestnut Man: Season 1: Episode 4,,Sky UK skytitanuk MVPD STB,00:00:15,Not latest view,GB (United Kingdom)
Bill payer,2021-10-14 19:42:22,00:48:48,Autoplayed: user action: User_Interaction; ,The Chestnut Man: Season 1: Episode 3,,Sky UK skytitanuk MVPD STB,00:49:20,00:49:20,GB (United Kingdom)
Bill payer,2021-10-14 18:46:51,00:53:30,,The Chestnut Man: Season 1: Episode 2,,Sky UK skytitanuk MVPD STB,00:53:30,00:53:30,GB (United Kingdom)
Bill payer,2021-10-14 18:31:16,00:12:12,Autoplayed: user action: User_Interaction; ,Rick and Morty: Season 4: One Crew over the Crewcoo’s Morty (Episode 3),,Sky UK skytitanuk MVPD STB,00:12:12,Not latest view,GB (United Kingdom)
Bill payer,2021-10-14 18:25:45,00:05:29,,Rick and Morty: Season 4: The Old Man and the Seat (Episode 2),,Sky UK skytitanuk MVPD STB,00:22:50,00:22:50,GB (United Kingdom)
Bill payer,2021-10-14 17:17:43,00:55:48,,The Chestnut Man: Season 1: Episode 1,,Sky UK skytitanuk MVPD STB,00:55:48,00:55:48,GB (United Kingdom)
Bill payer,2021-10-14 17:17:30,00:00:10,Autoplayed: user action: None; ,Season 1 Teaser: The Chestnut Man,TEASER_TRAILER,Sky UK skytitanuk MVPD STB,00:00:10,Not latest view,GB (United Kingdom)
Bill payer,2021-10-14 17:17:22,00:00:05,Autoplayed: user action: None; ,Young Adult Clip: Midnight Mass,HOOK,Sky UK skytitanuk MVPD STB,00:00:05,00:00:05,GB (United Kingdom)
Bill payer,2021-10-14 17:17:08,00:00:10,Autoplayed: user action: None; ,Inciting Incident Clip: The Guilty,HOOK,Sky UK skytitanuk MVPD STB,00:00:10,00:00:10,GB (United Kingdom)
Bill payer,2021-10-14 17:16:44,00:00:18,Autoplayed: user action: None; ,Inside Job_hook_04_16x9,HOOK,Sky UK skytitanuk MVPD STB,00:00:18,00:00:18,GB (United Kingdom)
Bill payer,2021-10-14 17:16:19,00:00:05,Autoplayed: user action: None; ,Season 1: Plot Clip: MAID,HOOK,Sky UK skytitanuk MVPD STB,00:00:05,Not latest view,GB (United Kingdom)
Bill payer,2021-10-14 17:15:28,00:00:39,Autoplayed: user action: None; ,Main Character Clip: Clickbait,HOOK,Sky UK skytitanuk MVPD STB,00:00:39,00:00:39,GB (United Kingdom)
Bill payer,2021-10-14 17:15:10,00:00:11,Autoplayed: user action: None; ,Fight Club_hook_03_16x9,HOOK,Sky UK skytitanuk MVPD STB,00:00:11,00:00:11,GB (United Kingdom)
Bill payer,2021-10-14 17:15:03,00:00:04,Autoplayed: user action: None; ,Season 1: Plot Clip: MAID,HOOK,Sky UK skytitanuk MVPD STB,00:00:04,Not latest view,GB (United Kingdom)
Bill payer,2021-10-14 15:09:55,00:17:20,,Rick and Morty: Season 4: The Old Man and the Seat (Episode 2),,Sky UK skytitanuk MVPD STB,00:17:22,Not latest view,GB (United Kingdom)
Bill payer,2021-10-14 14:56:07,00:13:46,,Rick and Morty: Season 4: Edge of Tomorty: Rick Die Rickpeat (Episode 1),,Sky UK skytitanuk MVPD STB,00:22:33,00:22:33,GB (United Kingdom)
Bill payer,2021-10-14 13:15:21,00:01:26,,Rick and Morty: Season 4: Edge of Tomorty: Rick Die Rickpeat (Episode 1),,Sky UK skytitanuk MVPD STB,00:08:47,Not latest view,GB (United Kingdom)
Bill payer,2021-10-12 22:33:01,00:07:19,,Rick and Morty: Season 4: Edge of Tomorty: Rick Die Rickpeat (Episode 1),,Sky UK skytitanuk MVPD STB,00:07:21,Not latest view,GB (United Kingdom)
Bill payer,2021-10-12 22:10:15,00:22:44,,Rick and Morty: Season 3: The Rickchurian Mortydate (Episode 10),,Sky UK skytitanuk MVPD STB,00:22:50,00:22:50,GB (United Kingdom)
Bill payer,2021-10-12 21:47:56,00:22:18,,Rick and Morty: Season 3: The ABC's of Beth (Episode 9),,Sky UK skytitanuk MVPD STB,00:22:24,00:22:24,GB (United Kingdom)
Bill payer,2021-10-12 21:25:48,00:22:06,,Rick and Morty: Season 3: Morty's Mind Blowers (Episode 8),,Sky UK skytitanuk MVPD STB,00:22:12,00:22:12,GB (United Kingdom)
Bill payer,2021-10-12 21:02:24,00:22:15,Autoplayed: user action: User_Interaction; ,Rick and Morty: Season 3: The Ricklantis Mixup (Episode 7),,Sky UK skytitanuk MVPD STB,00:22:21,00:22:21,GB (United Kingdom)
Bill payer,2021-10-12 20:39:46,00:22:36,,Rick and Morty: Season 3: Rest and Ricklaxation (Episode 6),,Sky UK skytitanuk MVPD STB,00:22:42,00:22:42,GB (United Kingdom)
Bill payer,2021-10-12 20:27:58,00:11:46,,Rick and Morty: Season 3: The Whirly Dirly Conspiracy (Episode 5),,Sky UK skytitanuk MVPD STB,00:22:28,00:22:28,GB (United Kingdom)
Bill payer,2021-10-12 20:04:29,00:10:44,,Rick and Morty: Season 3: The Whirly Dirly Conspiracy (Episode 5),,Sky UK skytitanuk MVPD STB,00:10:44,Not latest view,GB (United Kingdom)
Bill payer,2021-10-11 15:10:39,00:01:14,Autoplayed: user action: None; ,Rick and Morty: Season 3: The Whirly Dirly Conspiracy (Episode 5),,Sky UK skytitanuk MVPD STB,00:01:20,Not latest view,GB (United Kingdom)
Bill payer,2021-10-11 14:47:35,00:23:02,,Rick and Morty: Season 3: Vindicators 3:  The Return of Worldender (Episode 4),,Sky UK skytitanuk MVPD STB,00:23:08,00:23:08,GB (United Kingdom)
Bill payer,2021-10-11 14:11:07,00:23:22,Autoplayed: user action: User_Interaction; ,Rick and Morty: Season 3: Pickle Rick (Episode 3),,Sky UK skytitanuk MVPD STB,00:23:28,00:23:28,GB (United Kingdom)
Bill payer,2021-10-11 13:51:23,00:17:00,,Rick and Morty: Season 3: Rickmancing the Stone (Episode 2),,Sky UK skytitanuk MVPD STB,00:22:40,00:22:40,GB (United Kingdom)
Bill payer,2021-10-11 11:45:13,00:05:36,,Rick and Morty: Season 3: Rickmancing the Stone (Episode 2),,Sky UK skytitanuk MVPD STB,00:05:42,Not latest view,GB (United Kingdom)
Bill payer,2021-10-11 11:27:17,00:12:06,,Rick and Morty: Season 3: The Rickshank Rickdemption (Episode 1),,Sky UK skytitanuk MVPD STB,00:23:28,00:23:28,GB (United Kingdom)
Bill payer,2021-10-11 11:26:59,00:00:04,Autoplayed: user action: None; ,The Amazing Spider-Man_hook_primary_16x9,HOOK,Sky UK skytitanuk MVPD STB,00:00:04,Not latest view,GB (United Kingdom)
Bill payer,2021-10-10 19:35:48,00:14:41,,Rick and Morty: Season 3: The Rickshank Rickdemption (Episode 1),,Sky UK skytitanuk MVPD STB,00:14:47,Not latest view,GB (United Kingdom)
Bill payer,2021-10-10 19:12:45,00:23:01,,Rick and Morty: Season 2: The Wedding Squanchers (Episode 10),,Sky UK skytitanuk MVPD STB,00:23:05,00:23:05,GB (United Kingdom)
Bill payer,2021-10-10 19:06:55,00:05:48,,Rick and Morty: Season 2: Look Who's Purging Now (Episode 9),,Sky UK skytitanuk MVPD STB,00:22:07,00:22:07,GB (United Kingdom)
Bill payer,2021-10-09 22:30:56,00:12:44,,Rick and Morty: Season 2: Look Who's Purging Now (Episode 9),,Sky UK skymr MVPD STB,00:16:20,Not latest view,GB (United Kingdom)
Bill payer,2021-10-08 22:08:35,00:00:25,,The Amazing Spider-Man_hook_primary_16x9,HOOK,Sky UK skymr MVPD STB,00:00:25,Not latest view,GB (United Kingdom)
Bill payer,2021-10-08 22:06:28,00:02:05,,Alice in Borderland: Season 1 (Trailer),TRAILER,Sky UK skymr MVPD STB,00:02:05,00:02:05,GB (United Kingdom)
Bill payer,2021-10-08 22:04:03,00:02:22,,Season 3 Trailer: Sex Education,TRAILER,Sky UK skymr MVPD STB,00:02:22,00:02:22,GB (United Kingdom)
Bill payer,2021-10-08 21:12:41,00:51:18,,Squid Game: Season 1: One Lucky Day (Episode 9),,Sky UK skymr MVPD STB,00:51:26,00:51:26,GB (United Kingdom)
Bill payer,2021-10-08 20:44:20,00:28:08,Autoplayed: user action: User_Interaction; ,Squid Game: Season 1: Front Man (Episode 8),,Sky UK skymr MVPD STB,00:28:08,00:28:08,GB (United Kingdom)
Bill payer,2021-10-08 20:44:04,00:00:06,Autoplayed: user action: None; ,The Amazing Spider-Man 2_hook_primary_16x9,HOOK,Sky UK skymr MVPD STB,00:00:06,00:00:06,GB (United Kingdom)
Bill payer,2021-10-08 20:09:22,00:03:33,,Rick and Morty: Season 2: Look Who's Purging Now (Episode 9),,Sky UK skytitanuk MVPD STB,00:03:37,Not latest view,GB (United Kingdom)
Bill payer,2021-10-08 19:41:09,00:22:34,,Rick and Morty: Season 2: Interdimensional Cable 2: Tempting Fate (Episode 8),,Sky UK skytitanuk MVPD STB,00:22:34,00:22:34,GB (United Kingdom)
Bill payer,2021-10-07 21:19:00,00:53:31,Autoplayed: user action: User_Interaction; ,Squid Game: Season 1: VIPS (Episode 7),,Sky UK skymr MVPD STB,00:53:41,00:53:41,GB (United Kingdom)
Bill payer,2021-10-07 20:21:33,00:57:20,Autoplayed: user action: User_Interaction; ,Squid Game: Season 1: Gganbu (Episode 6),,Sky UK skymr MVPD STB,00:57:20,00:57:20,GB (United Kingdom)
Bill payer,2021-10-06 21:10:55,00:47:05,,Squid Game: Season 1: A Fair World (Episode 5),,Sky UK skymr MVPD STB,00:47:13,00:47:13,GB (United Kingdom)
Bill payer,2021-10-06 20:18:09,00:50:23,Autoplayed: user action: User_Interaction; ,Squid Game: Season 1: Stick to the Team (Episode 4),,Sky UK skymr MVPD STB,00:50:33,00:50:33,GB (United Kingdom)
Bill payer,2021-10-06 19:28:13,00:49:52,,Squid Game: Season 1: The Man with the Umbrella (Episode 3),,Sky UK skymr MVPD STB,00:49:52,00:49:52,GB (United Kingdom)
Bill payer,2021-10-06 19:27:50,00:00:21,Autoplayed: user action: None; ,Season 1 Plot Clip: Squid Game,HOOK,Sky UK skymr MVPD STB,00:00:21,00:00:21,GB (United Kingdom)
Bill payer,2021-10-06 17:28:51,00:20:17,,Rick and Morty: Season 2: Big Trouble in Little Sanchez (Episode 7),,Sky UK skytitanuk MVPD STB,00:21:54,00:21:54,GB (United Kingdom)
Bill payer,2021-10-06 17:28:27,00:00:09,Autoplayed: user action: None; ,The Amazing Spider-Man_hook_primary_16x9,HOOK,Sky UK skytitanuk MVPD STB,00:00:09,Not latest view,GB (United Kingdom)
Bill payer,2021-10-05 20:59:30,00:57:53,Autoplayed: user action: User_Interaction; ,Squid Game: Season 1: Hell (Episode 2),,Sky UK skymr MVPD STB,00:58:03,00:58:03,GB (United Kingdom)
Bill payer,2021-10-05 20:04:07,00:55:19,,"Squid Game: Season 1: Red Light, Green Light (Episode 1)",,Sky UK skymr MVPD STB,00:55:19,00:55:19,GB (United Kingdom)
Bill payer,2021-10-04 08:40:22,00:03:04,,Rick and Morty: Season 2: Big Trouble in Little Sanchez (Episode 7),,Sky UK skymr MVPD STB,00:03:08,Not latest view,GB (United Kingdom)
Bill payer,2021-10-04 08:18:22,00:21:56,Autoplayed: user action: User_Interaction; ,Rick and Morty: Season 2: The Ricks Must Be Crazy (Episode 6),,Sky UK skymr MVPD STB,00:22:25,00:22:25,GB (United Kingdom)
Bill payer,2021-10-04 07:55:12,00:23:06,Autoplayed: user action: User_Interaction; ,Rick and Morty: Season 2: Get Schwifty (Episode 5),,Sky UK skymr MVPD STB,00:23:06,00:23:06,GB (United Kingdom)
Bill payer,2021-10-03 21:14:41,00:08:47,Autoplayed: user action: User_Interaction; ,Rick and Morty: Season 2: Total Rickall (Episode 4),,Sky UK skymr MVPD STB,00:20:50,00:20:50,GB (United Kingdom)
Bill payer,2021-10-03 17:32:49,00:00:09,,Season 3 Trailer: Sex Education,TRAILER,Sky UK skytitanuk MVPD STB,00:00:09,Not latest view,GB (United Kingdom)
Bill payer,2021-10-03 17:30:43,00:02:04,,Season 1 Trailer: Squid Game,TRAILER,Sky UK skytitanuk MVPD STB,00:02:04,Not latest view,GB (United Kingdom)
Bill payer,2021-10-03 15:25:31,01:57:12,,Spider-Man,,Sky UK skytitanuk MVPD STB,01:57:12,01:57:12,GB (United Kingdom)
Bill payer,2021-10-03 15:25:20,00:00:04,Autoplayed: user action: None; ,Spider-Man_hook_primary_16x9,HOOK,Sky UK skytitanuk MVPD STB,00:00:04,00:00:04,GB (United Kingdom)
Bill payer,2021-10-03 15:25:10,00:00:05,Autoplayed: user action: None; ,AAPI Lead Clip: Midnight Mass,HOOK,Sky UK skytitanuk MVPD STB,00:00:05,00:00:05,GB (United Kingdom)
Bill payer,2021-10-03 15:24:23,00:00:44,Autoplayed: user action: None; ,Season 1 Teaser: The Chestnut Man,TEASER_TRAILER,Sky UK skytitanuk MVPD STB,00:00:44,Not latest view,GB (United Kingdom)
Bill payer,2021-10-03 15:23:50,00:00:17,Autoplayed: user action: None; ,Season 1 Plot Clip: Squid Game,HOOK,Sky UK skytitanuk MVPD STB,00:00:17,Not latest view,GB (United Kingdom)
Bill payer,2021-10-02 19:50:02,00:11:59,,Rick and Morty: Season 2: Total Rickall (Episode 4),,Sky UK skytitanuk MVPD STB,00:12:03,Not latest view,GB (United Kingdom)
Bill payer,2021-10-02 19:26:53,00:23:08,,Rick and Morty: Season 2: Auto Erotic Assimilation (Episode 3),,Sky UK skytitanuk MVPD STB,00:23:08,00:23:08,GB (United Kingdom)
Bill payer,2021-10-02 19:26:39,00:00:07,Autoplayed: user action: None; ,Spider-Man_hook_primary_16x9,HOOK,Sky UK skytitanuk MVPD STB,00:00:07,Not latest view,GB (United Kingdom)
Bill payer,2021-09-28 12:43:42,00:11:53,,Rick and Morty: Season 2: Mortynight Run (Episode 2),,Sky UK skytitanuk MVPD STB,00:22:36,00:22:36,GB (United Kingdom)
Bill payer,2021-09-28 12:43:13,00:00:06,Autoplayed: user action: None; ,Django Unchained_hook_primary_16x9,HOOK,Sky UK skytitanuk MVPD STB,00:00:06,00:00:06,GB (United Kingdom)
Bill payer,2021-09-27 19:18:57,00:10:39,,Rick and Morty: Season 2: Mortynight Run (Episode 2),,Sky UK skytitanuk MVPD STB,00:10:43,Not latest view,GB (United Kingdom)
Bill payer,2021-09-27 18:56:06,00:22:49,,Rick and Morty: Season 2: A Rickle in Time (Episode 1),,Sky UK skytitanuk MVPD STB,00:22:53,00:22:53,GB (United Kingdom)
Bill payer,2021-09-27 18:33:44,00:22:20,,Rick and Morty: Season 1: Ricksy Business (Episode 11),,Sky UK skytitanuk MVPD STB,00:22:24,00:22:24,GB (United Kingdom)
Bill payer,2021-09-27 18:29:57,00:03:45,,Rick and Morty: Season 1: Close Rick-counters of the Rick Kind (Episode 10),,Sky UK skytitanuk MVPD STB,00:22:30,00:22:30,GB (United Kingdom)
Bill payer,2021-09-27 17:33:11,00:16:35,,Rick and Morty: Season 1: Close Rick-counters of the Rick Kind (Episode 10),,Sky UK skytitanuk MVPD STB,00:18:47,Not latest view,GB (United Kingdom)
Bill payer,2021-09-27 17:24:15,00:02:08,,Rick and Morty: Season 1: Close Rick-counters of the Rick Kind (Episode 10),,Sky UK skytitanuk MVPD STB,00:02:12,Not latest view,GB (United Kingdom)
Bill payer,2021-09-27 17:03:47,00:19:53,,Rick and Morty: Season 1: Something Ricked This Way Comes (Episode 9),,Sky UK skytitanuk MVPD STB,00:22:23,00:22:23,GB (United Kingdom)
Bill payer,2021-09-27 17:03:16,00:00:26,Autoplayed: user action: None; ,Rick and Morty: Season 1_hook_primary_16x9,HOOK,Sky UK skytitanuk MVPD STB,00:00:26,Not latest view,GB (United Kingdom)
Bill payer,2021-09-27 17:02:20,00:00:52,Autoplayed: user action: None; ,Season 1 Teaser 1: Squid Game,TEASER_TRAILER,Sky UK skytitanuk MVPD STB,00:00:52,00:00:52,GB (United Kingdom)
Bill payer,2021-09-27 17:01:52,00:00:16,Autoplayed: user action: None; ,Season 3 Act II Conflict Clip: Final Space,HOOK,Sky UK skytitanuk MVPD STB,00:00:16,00:00:16,GB (United Kingdom)
Bill payer,2021-09-23 22:07:05,00:15:23,Autoplayed: user action: User_Interaction; ,The Witcher: Nightmare of the Wolf,,Sky UK skymr MVPD STB,00:15:23,00:15:23,GB (United Kingdom)
Bill payer,2021-09-23 22:05:15,00:00:28,Autoplayed: user action: User_Interaction; ,MILF,,Sky UK skymr MVPD STB,00:19:49,00:19:49,GB (United Kingdom)
Bill payer,2021-09-23 22:04:08,00:00:22,,The Witcher: Nightmare of the Wolf,,Sky UK skymr MVPD STB,00:00:22,Not latest view,GB (United Kingdom)
Bill payer,2021-09-23 22:02:53,00:01:12,Autoplayed: user action: None; ,Trailer: The Witcher: Nightmare of the Wolf,TRAILER,Sky UK skymr MVPD STB,00:01:12,00:01:12,GB (United Kingdom)
Bill payer,2021-09-23 22:02:22,00:00:20,Autoplayed: user action: None; ,Final Space: Season 3 (Trailer),TRAILER,Sky UK skymr MVPD STB,00:00:20,00:00:20,GB (United Kingdom)
Bill payer,2021-09-23 22:00:41,00:01:38,Autoplayed: user action: None; ,Trailer: Monsters Inside: The 24 Faces of Billy Milligan,TRAILER,Sky UK skymr MVPD STB,00:01:38,00:01:38,GB (United Kingdom)
